LAMMPS data file via write_data, version 27 Jun 2024, timestep = 30000, units = real

1944 atoms
2 atom types

-10.619913902660226 41.49828047001394 xlo xhi
0.12173730969255736 30.756629257653998 ylo yhi
1.8916359455394058 28.986730621757427 zlo zhi

Masses

1 28.0855
2 15.999

Atoms # full

593 66 2 -0.9527487350617784 -8.753784184032675 2.190852639960666 4.14426200529236 1 1 0
1782 198 2 -0.8879979345306276 -10.187130925982839 4.483794926092017 4.859679186536441 0 0 0
304 34 2 -0.8577565197990036 -9.891429006844419 2.6162026776362834 6.496565606575086 1 0 -2
271 31 1 1.87823381049224 -9.142949931376204 3.325972576926436 5.238884107290225 -1 0 0
1271 142 1 1.937584821702273 -8.539275529578548 0.6813467445374656 3.6653750869478694 1 2 0
1709 190 2 -0.8817238756204744 -7.835357721127776 4.095320804872962 5.677972980286318 0 0 1
449 50 2 -0.9427346480045561 -7.000744651180754 0.33954696707439436 3.603596852057441 1 1 0
73 9 1 1.400596185751348 -7.029174141285255 5.452609812564968 2.215235097808157 0 0 0
1723 192 2 -0.818558234703875 -6.441390519782647 5.568026182008156 3.6610919829144497 1 0 1
484 54 2 -0.4275986036742607 -5.206705594673177 4.140055148665865 5.586989505341325 1 0 0
1108 124 1 1.556143367271032 -6.544976851145841 5.032715905183744 5.244902271757654 1 -1 1
62 7 2 -0.8607901679076764 -9.156580059725323 0.2217728114329554 2.183092093897309 0 1 0
991 111 1 1.630081140540329 -10.415283870861067 2.575499423328613 8.095901276270613 1 0 0
655 73 2 -0.8674592216087781 -7.579348463247434 3.989465183055991 1.9164108577009433 -1 0 0
1280 143 1 1.179253799265178 7.480803501045454 5.009693217478305 7.54874160645392 0 1 0
360 40 2 -0.8272418129186982 8.823385951925612 4.560358878154267 6.8245327577855885 0 0 0
790 88 2 -0.8632576487119472 10.513373842082999 2.5435614952976753 7.53355351376466 0 1 0
1079 120 2 -0.8408319567089594 11.419859077755305 4.662370383646756 6.2908654441579035 0 1 1
1424 159 1 1.635485516161085 10.280861787812697 4.100853743832223 7.3968996963596165 0 0 0
822 92 1 1.288623594252618 11.406832003532418 1.3914183526173562 4.228025661834987 -1 0 1
388 44 1 1.646033135611309 12.124025746298006 4.239315161518085 4.887752955362094 1 0 1
